id,index,GO term,meaning,screening,category
GO:0015969,3622,guanosine tetraphosphate metabolic process,,,biological_process
GO:0072345,3623,NAADP-sensitive calcium-release channel activity,,,molecular_function
GO:0015057,3624,thrombin-activated receptor activity,,,molecular_function
GO:0016020,3625,membrane,,,cellular_component
GO:0008534,3626,oxidized purine nucleobase lesion DNA N-glycosylase activity,,,molecular_function
GO:0000156,3627,phosphorelay response regulator activity,,,molecular_function
GO:0033523,3628,Unknown,,,biological_process
GO:0008453,3629,alanine-glyoxylate transaminase activity,,,molecular_function
GO:0004725,3630,protein tyrosine phosphatase activity,,,molecular_function
GO:0031932,3631,TORC2 complex,,,cellular_component
GO:0048312,3632,intracellular distribution of mitochondria,,,biological_process
GO:0072583,3633,clathrin-dependent endocytosis,,,biological_process
GO:0009570,3634,chloroplast stroma,,,cellular_component
GO:0016263,3635,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,,,molecular_function
GO:0016410,3636,N-acyltransferase activity,,,molecular_function
GO:0071468,3637,cellular response to acidic pH,,,biological_process
GO:0004675,3638,transmembrane receptor protein serine/threonine kinase activity,,none,molecular_function
GO:0047390,3639,glycerophosphocholine cholinephosphodiesterase activity,,,molecular_function
GO:0001403,3640,invasive growth in response to glucose limitation,,,biological_process
GO:0035194,3641,regulatory ncRNA-mediated post-transcriptional gene silencing,,,biological_process
GO:0009521,3642,photosystem,,,cellular_component
GO:0043524,3643,negative regulation of neuron apoptotic process,,,biological_process
GO:0019433,3644,triglyceride catabolic process,,,biological_process
GO:0035246,3645,peptidyl-arginine N-methylation,,,biological_process
GO:0050451,3646,CoA-disulfide reductase (NADPH) activity,,,molecular_function
GO:0050062,3647,long-chain-fatty-acyl-CoA reductase activity,,,molecular_function
GO:0008235,3648,metalloexopeptidase activity,,,molecular_function
GO:0039536,3649,negative regulation of RIG-I signaling pathway,,,biological_process
GO:0050873,3650,brown fat cell differentiation,,,biological_process
GO:0016846,3651,carbon-sulfur lyase activity,,,molecular_function
GO:0010961,3652,intracellular magnesium ion homeostasis,,,biological_process
GO:0043571,3653,maintenance of CRISPR repeat elements,,,biological_process
GO:0039657,3654,symbiont-mediated suppression of host gene expression,,,biological_process
GO:0047121,3655,isoquinoline 1-oxidoreductase activity,,,molecular_function
GO:0097020,3656,COPII receptor activity,,,molecular_function
GO:0050627,3657,mycothione reductase activity,,,molecular_function
GO:1903078,3658,positive regulation of protein localization to plasma membrane,,,biological_process
GO:0046579,3659,positive regulation of Ras protein signal transduction,,,biological_process
GO:0010898,3660,positive regulation of triglyceride catabolic process,,,biological_process
GO:0008374,3661,O-acyltransferase activity,,,molecular_function
GO:0030553,3662,cGMP binding,,,molecular_function
GO:0047547,3663,2-methylcitrate dehydratase activity,,,molecular_function
GO:0030416,3664,methylamine metabolic process,,,biological_process
GO:0016750,3665,O-succinyltransferase activity,,,molecular_function
GO:0016192,3666,vesicle-mediated transport,,,biological_process
GO:0048038,3667,quinone binding,,,molecular_function
GO:0046952,3668,ketone body catabolic process,,,biological_process
GO:0006747,3669,FAD biosynthetic process,,,biological_process
GO:0047091,3670,L-lysine 6-monooxygenase (NADPH) activity,,,molecular_function
GO:0045111,3671,intermediate filament cytoskeleton,,,cellular_component
GO:0009027,3672,tartrate dehydrogenase activity,,,molecular_function
GO:0060348,3673,bone development,,,biological_process
GO:0060967,3674,negative regulation of gene silencing by regulatory ncRNA,,,biological_process
GO:0045109,3675,intermediate filament organization,,,biological_process
GO:0098793,3676,presynapse,,,cellular_component
GO:0042555,3677,MCM complex,,,cellular_component
GO:0019379,3678,"sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)",,,biological_process
GO:0008863,3679,formate dehydrogenase (NAD+) activity,,,molecular_function
GO:0004553,3680,"hydrolase activity, hydrolyzing O-glycosyl compounds",,,molecular_function
GO:0045430,3681,chalcone isomerase activity,,,molecular_function
GO:0046403,3682,polynucleotide 3'-phosphatase activity,,,molecular_function
GO:0072657,3683,protein localization to membrane,,,biological_process
GO:0007099,3684,centriole replication,,,biological_process
GO:0071356,3685,cellular response to tumor necrosis factor,,,biological_process
GO:0034017,3686,trans-2-decenoyl-acyl-carrier-protein isomerase activity,,,molecular_function
GO:0016747,3687,"acyltransferase activity, transferring groups other than amino-acyl groups",,,molecular_function
GO:0043737,3688,deoxyribonuclease V activity,,,molecular_function
GO:0098794,3689,postsynapse,,,cellular_component
GO:0009264,3690,deoxyribonucleotide catabolic process,,,biological_process
GO:0032153,3691,cell division site,,,cellular_component
GO:0051491,3692,positive regulation of filopodium assembly,,,biological_process
GO:0035539,3693,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity",,,molecular_function
GO:0004115,3694,"3',5'-cyclic-AMP phosphodiesterase activity",,,molecular_function
GO:0046392,3695,galactarate catabolic process,,,biological_process
GO:0005126,3696,cytokine receptor binding,,,molecular_function
GO:0008611,3697,ether lipid biosynthetic process,,,biological_process
GO:0005112,3698,Notch binding,,,molecular_function
GO:0008924,3699,L-malate dehydrogenase (quinone) activity,,,molecular_function
GO:0006744,3700,ubiquinone biosynthetic process,,,biological_process
GO:0008876,3701,quinoprotein glucose dehydrogenase activity,,,molecular_function
GO:0061711,3702,N(6)-L-threonylcarbamoyladenine synthase activity,,,molecular_function
GO:0034551,3703,mitochondrial respiratory chain complex III assembly,,,biological_process
GO:0016603,3704,glutaminyl-peptide cyclotransferase activity,,,molecular_function
GO:0140306,3705,lipoprotein releasing activity,,,molecular_function
GO:0004855,3706,xanthine oxidase activity,,,molecular_function
GO:0000470,3707,maturation of LSU-rRNA,,,biological_process
GO:0016755,3708,aminoacyltransferase activity,,,molecular_function
GO:0051289,3709,protein homotetramerization,,,biological_process
GO:0016872,3710,intramolecular lyase activity,,,molecular_function
GO:0010975,3711,regulation of neuron projection development,,,biological_process
GO:0008016,3712,regulation of heart contraction,,,biological_process
GO:0034023,3713,5-(carboxyamino)imidazole ribonucleotide mutase activity,,,molecular_function
GO:0001774,3714,microglial cell activation,,,biological_process
GO:0003352,3715,regulation of cilium movement,,,biological_process
GO:0120293,3716,dynein axonemal particle,,,cellular_component
GO:0016774,3717,"phosphotransferase activity, carboxyl group as acceptor",,,molecular_function
GO:0009813,3718,flavonoid biosynthetic process,,,biological_process
GO:0005786,3719,"signal recognition particle, endoplasmic reticulum targeting",,,cellular_component
GO:0009630,3720,gravitropism,,,biological_process
GO:0031493,3721,Unknown,,,molecular_function
GO:0035869,3722,ciliary transition zone,,,cellular_component
GO:0015648,3723,lipid-linked peptidoglycan transporter activity,,,molecular_function
GO:0008356,3724,asymmetric cell division,,,biological_process
GO:0002244,3725,hematopoietic progenitor cell differentiation,,,biological_process
GO:0071277,3726,cellular response to calcium ion,,,biological_process
GO:0003906,3727,DNA-(apurinic or apyrimidinic site) endonuclease activity,,,molecular_function
GO:2000145,3728,regulation of cell motility,,,biological_process
GO:0036070,3729,light-independent bacteriochlorophyll biosynthetic process,,,biological_process
GO:0004652,3730,Unknown,,,molecular_function
GO:0031390,3731,Ctf18 RFC-like complex,,,cellular_component
GO:0047964,3732,glyoxylate reductase (NADH) activity,,,molecular_function
GO:0006364,3733,rRNA processing,,,biological_process
GO:0019799,3734,tubulin N-acetyltransferase activity,,,molecular_function
GO:0000812,3735,Swr1 complex,,,cellular_component
GO:0039675,3736,exit of virus from host cell nucleus through nuclear pore,,,biological_process
GO:1904322,3737,cellular response to forskolin,,,biological_process
GO:0007417,3738,central nervous system development,,,biological_process
GO:2000463,3739,positive regulation of excitatory postsynaptic potential,,,biological_process
GO:0005520,3740,insulin-like growth factor binding,,,molecular_function
GO:0050660,3741,flavin adenine dinucleotide binding,,,molecular_function
GO:0006665,3742,sphingolipid metabolic process,,,biological_process
GO:0004729,3743,oxygen-dependent protoporphyrinogen oxidase activity,,,molecular_function
GO:0005960,3744,glycine cleavage complex,,,cellular_component
GO:0060999,3745,positive regulation of dendritic spine development,,,biological_process
GO:0010125,3746,mycothiol biosynthetic process,,,biological_process
GO:2000762,3747,regulation of phenylpropanoid metabolic process,,,biological_process
GO:0008773,3748,[protein-PII] uridylyltransferase activity,,,molecular_function
GO:0009509,3749,chromoplast,,,cellular_component
GO:0009847,3750,spore germination,,,biological_process
GO:0003949,3751,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity,,,molecular_function
GO:0102028,3752,cystathionine gamma-synthase activity (acts on O-phosphohomoserine),,,molecular_function
GO:0097746,3753,blood vessel diameter maintenance,,,biological_process
GO:0015631,3754,tubulin binding,,,molecular_function
GO:0045324,3755,late endosome to vacuole transport,,,biological_process
GO:0052852,3756,(S)-2-hydroxy-acid oxidase activity,,,molecular_function
GO:0015995,3757,chlorophyll biosynthetic process,,,biological_process
GO:0052717,3758,tRNA-specific adenosine-34 deaminase activity,,,molecular_function
GO:0035176,3759,social behavior,,,biological_process
GO:0008033,3760,tRNA processing,,,biological_process
GO:0017001,3761,antibiotic catabolic process,,,biological_process
GO:0008974,3762,phosphoribulokinase activity,,,molecular_function
GO:0050524,3763,coenzyme-B sulfoethylthiotransferase activity,,,molecular_function
GO:0010112,3764,regulation of systemic acquired resistance,,,biological_process
GO:0006673,3765,inositol phosphoceramide metabolic process,,,biological_process
GO:0008131,3766,primary amine oxidase activity,,,molecular_function
GO:0003865,3767,3-oxo-5-alpha-steroid 4-dehydrogenase activity,,,molecular_function
GO:0019985,3768,translesion synthesis,,,biological_process
GO:0008660,3769,1-aminocyclopropane-1-carboxylate deaminase activity,,,molecular_function
GO:0009058,3770,biosynthetic process,,,biological_process
GO:0016655,3771,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",,,molecular_function
GO:0031314,3772,extrinsic component of mitochondrial inner membrane,,,cellular_component
GO:0008972,3773,phosphomethylpyrimidine kinase activity,,,molecular_function
GO:0046975,3774,histone H3K36 methyltransferase activity,,,molecular_function
GO:0051424,3775,corticotropin-releasing hormone binding,,,molecular_function
GO:0061408,3776,Unknown,,,biological_process
GO:0016672,3777,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor",,,molecular_function
GO:0052730,3778,sarcosine N-methyltransferase activity,,,molecular_function
GO:0002938,3779,tRNA guanine ribose methylation,,,biological_process
GO:0035312,3780,5'-3' DNA exonuclease activity,,,molecular_function
GO:0008740,3781,L-rhamnose isomerase activity,,,molecular_function
GO:0008664,3782,"RNA 2',3'-cyclic 3'-phosphodiesterase activity",,,molecular_function
GO:0001657,3783,ureteric bud development,,,biological_process
GO:0006113,3784,fermentation,,,biological_process
GO:0008650,3785,rRNA (uridine-2'-O-)-methyltransferase activity,,,molecular_function
GO:0019898,3786,extrinsic component of membrane,,,cellular_component
GO:0051903,3787,S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity,,,molecular_function
GO:0003919,3788,FMN adenylyltransferase activity,,,molecular_function
GO:0035970,3789,peptidyl-threonine dephosphorylation,,,biological_process
GO:0051694,3790,pointed-end actin filament capping,,,biological_process
GO:0016040,3791,glutamate synthase (NADH) activity,,,molecular_function
GO:0004997,3792,thyrotropin-releasing hormone receptor activity,,,molecular_function
GO:0006909,3793,phagocytosis,,,biological_process
GO:0006972,3794,hyperosmotic response,,,biological_process
